UniqueID,TrackID,Timestamp,Geopos,Accdata
0,0,1569744905.0989475,"[7.6000000000000005, 147.6]","[29.200000000000003, 44.6, 185.60000000000002]"
0,0,1569744905.1120133,"[183.8, 31.400000000000002]","[37.4, 182.0, 15.0]"
0,0,1569744905.1240075,"[23.6, 97.60000000000001]","[174.4, 73.8, 10.0]"
0,0,1569744905.1360092,"[140.8, 187.0]","[126.80000000000001, 118.2, 157.0]"
0,0,1569744905.1480074,"[148.4, 121.4]","[3.6, 151.8, 66.8]"
0,0,1569744905.160028,"[136.4, 142.4]","[187.0, 118.80000000000001, 198.0]"
0,0,1569744905.1720755,"[28.0, 85.60000000000001]","[80.60000000000001, 155.0, 9.200000000000001]"
0,0,1569744905.1837792,"[67.8, 89.80000000000001]","[55.6, 116.2, 153.20000000000002]"
0,0,1569744905.1968582,"[22.0, 31.6]","[23.400000000000002, 150.6, 69.0]"
0,0,1569744905.2088394,"[11.0, 24.8]","[199.60000000000002, 195.20000000000002, 170.4]"
0,0,1569744905.2208862,"[83.80000000000001, 82.60000000000001]","[12.4, 83.60000000000001, 90.4]"
0,0,1569744905.232889,"[182.4, 82.60000000000001]","[161.20000000000002, 134.0, 180.0]"
0,0,1569744905.244804,"[175.60000000000002, 187.20000000000002]","[94.4, 69.8, 60.2]"
0,0,1569744905.2568388,"[92.0, 36.4]","[145.20000000000002, 68.4, 88.4]"
0,0,1569744905.2691343,"[103.80000000000001, 134.4]","[189.8, 110.2, 181.60000000000002]"
0,0,1569744905.2811382,"[174.0, 54.2]","[86.80000000000001, 5.4, 179.4]"
0,0,1569744905.2933893,"[121.2, 105.60000000000001]","[120.80000000000001, 107.2, 43.0]"
0,0,1569744905.3057818,"[141.8, 134.6]","[61.800000000000004, 97.0, 126.0]"
0,0,1569744905.3177888,"[185.60000000000002, 121.60000000000001]","[101.0, 195.0, 131.4]"
0,0,1569744905.3298025,"[84.60000000000001, 0.0]","[121.4, 161.20000000000002, 56.2]"
0,0,1569744905.3418496,"[184.20000000000002, 143.8]","[172.20000000000002, 172.20000000000002, 14.0]"
0,0,1569744905.3542836,"[123.60000000000001, 117.0]","[90.4, 157.0, 89.60000000000001]"
0,0,1569744905.3662057,"[84.80000000000001, 174.8]","[161.0, 120.80000000000001, 170.20000000000002]"
0,0,1569744905.3793402,"[166.8, 2.6]","[98.4, 97.80000000000001, 52.800000000000004]"
0,0,1569744905.3913903,"[39.400000000000006, 24.8]","[170.0, 29.200000000000003, 10.600000000000001]"
0,0,1569744905.403391,"[113.80000000000001, 138.4]","[196.60000000000002, 108.0, 13.600000000000001]"
0,0,1569744905.4155204,"[93.2, 178.4]","[186.20000000000002, 167.4, 150.0]"
0,0,1569744905.4282017,"[82.60000000000001, 30.400000000000002]","[106.0, 36.800000000000004, 32.6]"
0,0,1569744905.440505,"[180.4, 10.600000000000001]","[97.0, 5.6000000000000005, 136.6]"
0,0,1569744905.4525259,"[170.8, 128.0]","[119.80000000000001, 37.0, 39.6]"
0,0,1569744905.4645994,"[51.6, 196.60000000000002]","[38.6, 34.4, 184.4]"
0,0,1569744905.4772017,"[96.2, 81.0]","[16.8, 102.4, 137.8]"
0,0,1569744905.4898121,"[186.20000000000002, 65.60000000000001]","[70.8, 112.60000000000001, 65.2]"
0,0,1569744905.5018597,"[99.80000000000001, 0.0]","[95.80000000000001, 89.4, 23.6]"
0,0,1569744905.5143871,"[66.2, 0.6000000000000001]","[131.4, 173.20000000000002, 63.800000000000004]"
0,0,1569744905.5263834,"[70.8, 170.0]","[188.60000000000002, 4.4, 119.80000000000001]"
0,0,1569744905.538197,"[113.60000000000001, 109.60000000000001]","[37.800000000000004, 145.20000000000002, 199.8]"
0,0,1569744905.550361,"[162.20000000000002, 61.2]","[85.0, 159.0, 176.4]"
0,0,1569744905.5634081,"[88.60000000000001, 79.60000000000001]","[42.2, 21.8, 99.80000000000001]"
0,0,1569744905.575673,"[170.20000000000002, 10.8]","[11.200000000000001, 7.4, 22.0]"
0,0,1569744905.5877242,"[144.20000000000002, 137.8]","[125.0, 42.0, 147.4]"
0,0,1569744905.6008887,"[74.4, 44.400000000000006]","[37.2, 143.6, 187.4]"
0,0,1569744905.6130486,"[139.6, 93.80000000000001]","[11.200000000000001, 58.6, 146.6]"
0,0,1569745122.4019098,"[183.4, 177.20000000000002]","[41.0, 123.0, 20.200000000000003]"
0,0,1569745122.4149363,"[8.200000000000001, 187.0]","[84.80000000000001, 8.8, 126.4]"
0,0,1569745122.427045,"[121.4, 183.60000000000002]","[92.80000000000001, 59.6, 176.20000000000002]"
0,0,1569745122.439282,"[138.0, 178.60000000000002]","[96.2, 172.20000000000002, 17.8]"
0,0,1569745122.4513714,"[25.8, 198.4]","[171.4, 39.400000000000006, 126.2]"
0,0,1569745122.463559,"[112.2, 0.6000000000000001]","[118.0, 142.20000000000002, 94.0]"
0,0,1569745122.4757757,"[99.0, 191.20000000000002]","[116.4, 178.4, 45.0]"
0,0,1569745122.488271,"[141.4, 118.0]","[147.20000000000002, 88.0, 120.0]"
0,0,1569745122.5004466,"[3.4000000000000004, 70.2]","[152.20000000000002, 154.60000000000002, 149.6]"
0,0,1569745122.5130472,"[42.800000000000004, 104.4]","[187.8, 72.0, 95.60000000000001]"
0,0,1569745122.5251944,"[174.4, 34.2]","[88.0, 40.6, 147.8]"
0,0,1569745122.5373273,"[180.0, 134.6]","[129.4, 131.0, 153.20000000000002]"
0,0,1569745122.5494163,"[119.2, 76.2]","[188.20000000000002, 116.4, 162.8]"
0,0,1569745122.5614572,"[29.6, 36.800000000000004]","[38.2, 191.8, 111.4]"
0,0,1569745122.5735621,"[93.4, 198.20000000000002]","[38.0, 74.0, 196.60000000000002]"
0,0,1569745122.5853417,"[14.600000000000001, 96.60000000000001]","[72.0, 46.0, 128.4]"
0,0,1569745122.5972173,"[105.0, 150.8]","[47.400000000000006, 133.0, 85.60000000000001]"
0,0,1569745122.6092095,"[64.0, 4.2]","[184.60000000000002, 168.20000000000002, 46.800000000000004]"
0,0,1569745122.621202,"[199.4, 149.20000000000002]","[194.8, 163.8, 142.20000000000002]"
0,0,1569745122.6334279,"[128.6, 129.6]","[44.400000000000006, 7.6000000000000005, 183.8]"
0,0,1569745122.6455739,"[144.0, 30.8]","[123.60000000000001, 112.2, 17.2]"
0,0,1569745122.6575563,"[141.4, 128.0]","[5.2, 124.2, 53.0]"
0,0,1569745122.6705747,"[188.0, 24.0]","[161.8, 90.4, 117.60000000000001]"
0,0,1569745122.6829116,"[91.80000000000001, 84.2]","[198.60000000000002, 173.60000000000002, 176.20000000000002]"
0,0,1569745122.6950078,"[152.6, 86.60000000000001]","[42.6, 102.4, 182.20000000000002]"
0,0,1569745122.7080104,"[168.4, 179.20000000000002]","[34.4, 42.0, 14.600000000000001]"
0,0,1569745122.7200756,"[68.2, 72.4]","[44.0, 95.4, 153.0]"
0,0,1569745122.7331233,"[2.0, 33.4]","[110.80000000000001, 2.6, 57.800000000000004]"
0,0,1569745122.7447045,"[128.20000000000002, 91.2]","[163.60000000000002, 27.6, 163.8]"
0,0,1569745122.7577567,"[77.0, 68.8]","[141.8, 101.2, 138.20000000000002]"
0,0,1569745122.7698042,"[196.4, 3.2]","[113.2, 110.80000000000001, 182.60000000000002]"
0,0,1569745122.7813938,"[61.800000000000004, 198.60000000000002]","[100.80000000000001, 90.2, 116.60000000000001]"
0,0,1569745122.7933998,"[178.20000000000002, 191.0]","[38.800000000000004, 85.80000000000001, 22.0]"
0,0,1569745122.8055186,"[122.4, 197.0]","[42.400000000000006, 61.0, 173.20000000000002]"
0,0,1569745122.817434,"[161.4, 47.800000000000004]","[142.6, 58.800000000000004, 47.400000000000006]"
0,0,1569745122.830461,"[156.60000000000002, 2.2]","[92.80000000000001, 132.4, 54.0]"
0,0,1569745122.8424852,"[74.8, 99.4]","[149.0, 131.20000000000002, 164.4]"
0,0,1569745122.8545535,"[66.60000000000001, 184.8]","[93.0, 3.0, 59.2]"
0,0,1569745122.8662853,"[56.400000000000006, 190.20000000000002]","[165.60000000000002, 16.6, 175.8]"
0,0,1569745122.8788328,"[4.0, 67.4]","[104.60000000000001, 136.4, 79.2]"
0,0,1569745122.890927,"[26.6, 8.200000000000001]","[47.6, 39.400000000000006, 35.4]"
0,0,1569745122.9030874,"[82.4, 52.400000000000006]","[100.60000000000001, 35.0, 143.4]"
0,0,1569745122.915251,"[154.60000000000002, 44.0]","[177.4, 4.0, 137.4]"
0,0,1569745122.926931,"[194.60000000000002, 63.2]","[74.60000000000001, 90.60000000000001, 4.800000000000001]"
0,0,1569745122.9395254,"[150.20000000000002, 161.8]","[12.0, 54.800000000000004, 171.4]"
0,0,1569745122.9515777,"[54.0, 90.80000000000001]","[34.0, 184.4, 75.4]"
0,0,1569745122.963558,"[182.20000000000002, 84.0]","[181.20000000000002, 5.2, 176.60000000000002]"
0,0,1569745122.9757142,"[126.0, 130.8]","[190.60000000000002, 56.2, 182.60000000000002]"
0,0,1569745122.987635,"[74.2, 39.2]","[160.4, 20.200000000000003, 7.4]"
0,0,1569745122.9993856,"[75.60000000000001, 144.20000000000002]","[40.800000000000004, 180.20000000000002, 70.60000000000001]"
0,0,1569745123.011746,"[179.0, 140.8]","[27.400000000000002, 20.0, 174.8]"
0,0,1569745123.0246396,"[34.4, 49.2]","[78.0, 25.400000000000002, 140.4]"
0,0,1569745123.0373764,"[183.4, 98.0]","[86.0, 9.200000000000001, 79.0]"
0,0,1569745123.0493767,"[36.2, 58.400000000000006]","[102.80000000000001, 169.60000000000002, 160.20000000000002]"
0,0,1569745123.06075,"[98.60000000000001, 104.2]","[37.0, 60.800000000000004, 136.8]"
0,0,1569745123.0725265,"[15.4, 197.20000000000002]","[71.4, 194.0, 8.6]"
0,0,1569745123.0846593,"[158.4, 189.60000000000002]","[145.8, 7.4, 23.8]"
0,0,1569745123.096686,"[71.60000000000001, 169.8]","[9.8, 100.80000000000001, 60.0]"
0,0,1569745123.109251,"[138.4, 74.8]","[2.4000000000000004, 58.2, 65.8]"
0,0,1569745123.1213412,"[69.8, 184.60000000000002]","[118.60000000000001, 27.400000000000002, 51.2]"
0,0,1569745123.1335318,"[105.0, 36.0]","[138.8, 89.4, 103.0]"
0,0,1569745123.145654,"[53.0, 190.60000000000002]","[65.4, 189.4, 109.60000000000001]"
0,0,1569745123.1573207,"[148.8, 172.8]","[51.800000000000004, 26.0, 52.6]"
0,0,1569745123.1697905,"[153.20000000000002, 120.0]","[135.6, 32.2, 95.4]"
0,0,1569745123.1818419,"[91.60000000000001, 74.0]","[188.20000000000002, 30.6, 7.4]"
0,0,1569745123.1936831,"[46.6, 9.8]","[183.8, 118.60000000000001, 78.2]"
0,0,1569745123.2057729,"[143.0, 161.4]","[48.800000000000004, 58.800000000000004, 25.400000000000002]"
0,0,1569745123.2181985,"[186.0, 98.0]","[51.2, 197.60000000000002, 196.20000000000002]"
0,0,1569745123.230754,"[83.80000000000001, 84.80000000000001]","[122.2, 109.4, 49.0]"
0,0,1569745123.2428389,"[196.20000000000002, 166.0]","[26.6, 94.4, 164.20000000000002]"
0,0,1569745123.2548962,"[77.2, 171.0]","[180.8, 112.0, 38.400000000000006]"
0,0,1569745123.2670062,"[182.0, 64.4]","[29.8, 163.8, 69.8]"
0,0,1569745123.2789092,"[147.6, 9.200000000000001]","[100.80000000000001, 49.0, 80.2]"
0,0,1569745123.2912323,"[170.4, 104.0]","[37.4, 187.20000000000002, 112.0]"
0,0,1569745123.3030214,"[172.60000000000002, 54.400000000000006]","[101.2, 17.400000000000002, 98.4]"
0,0,1569745123.3148103,"[11.200000000000001, 117.80000000000001]","[185.0, 93.60000000000001, 26.0]"
0,0,1569745123.327162,"[125.0, 70.0]","[72.0, 104.60000000000001, 45.800000000000004]"
0,0,1569745123.3395274,"[188.0, 169.60000000000002]","[88.4, 94.2, 129.20000000000002]"
0,0,1569745123.3511143,"[183.20000000000002, 112.4]","[6.0, 136.8, 161.60000000000002]"
0,0,1569745123.3632338,"[138.20000000000002, 83.4]","[100.80000000000001, 129.8, 127.0]"
0,0,1569745123.3748953,"[123.4, 158.4]","[35.4, 149.20000000000002, 145.20000000000002]"
0,0,1569745123.3869724,"[33.2, 126.60000000000001]","[141.8, 69.60000000000001, 52.6]"
0,0,1569745123.399222,"[113.4, 55.400000000000006]","[71.60000000000001, 168.20000000000002, 54.2]"
0,0,1569745123.411676,"[132.6, 185.4]","[54.400000000000006, 0.8, 74.8]"
0,0,1569745123.423656,"[190.0, 64.8]","[62.400000000000006, 107.2, 104.60000000000001]"
0,0,1569745123.4353504,"[60.400000000000006, 140.20000000000002]","[154.20000000000002, 18.8, 22.0]"
0,0,1569745123.4473538,"[71.0, 125.4]","[122.60000000000001, 139.20000000000002, 122.60000000000001]"
0,0,1569745123.4595091,"[190.0, 68.4]","[28.6, 102.80000000000001, 4.2]"
0,0,1569745123.4716437,"[27.200000000000003, 22.8]","[44.2, 36.0, 65.0]"
0,0,1569745123.4837682,"[93.0, 173.20000000000002]","[87.4, 124.60000000000001, 17.0]"
0,0,1569745123.4956944,"[186.60000000000002, 91.60000000000001]","[3.2, 199.4, 125.4]"
0,0,1569745123.5080755,"[149.4, 69.0]","[49.0, 43.800000000000004, 187.8]"
0,0,1569745123.5201652,"[136.20000000000002, 127.60000000000001]","[192.8, 100.0, 53.400000000000006]"
0,0,1569745123.531751,"[14.600000000000001, 73.0]","[49.2, 6.6000000000000005, 148.6]"
0,0,1569745123.5443017,"[113.0, 118.60000000000001]","[87.60000000000001, 22.0, 6.0]"
0,0,1569745123.5564485,"[194.4, 152.0]","[194.0, 179.20000000000002, 192.0]"
0,0,1569745123.5684288,"[196.0, 73.60000000000001]","[10.4, 187.4, 119.0]"
0,0,1569745123.5804782,"[172.0, 192.60000000000002]","[106.2, 16.400000000000002, 175.0]"
0,0,1569745123.592502,"[47.400000000000006, 5.6000000000000005]","[180.0, 73.0, 102.4]"
0,0,1569745123.6045008,"[0.8, 135.0]","[126.4, 34.0, 30.400000000000002]"
0,0,1569745123.6161263,"[0.4, 68.8]","[21.400000000000002, 188.4, 33.0]"
0,0,1569745123.6282513,"[179.60000000000002, 150.4]","[86.4, 173.8, 43.6]"
0,0,1569745123.6401298,"[35.800000000000004, 134.0]","[75.60000000000001, 161.20000000000002, 191.4]"
0,0,1569745123.6523695,"[171.4, 131.0]","[127.60000000000001, 0.2, 87.4]"
0,0,1569745123.6644936,"[42.400000000000006, 83.80000000000001]","[127.0, 118.60000000000001, 26.6]"
0,0,1569745123.6765404,"[195.20000000000002, 44.2]","[168.60000000000002, 48.800000000000004, 60.0]"
0,0,1569745123.6885064,"[106.4, 23.400000000000002]","[80.0, 58.2, 134.4]"
0,0,1569745123.700736,"[26.200000000000003, 94.0]","[116.80000000000001, 103.2, 134.20000000000002]"
0,0,1569745123.713057,"[145.0, 46.800000000000004]","[99.60000000000001, 37.2, 182.20000000000002]"
0,0,1569745123.725059,"[79.0, 51.6]","[86.80000000000001, 189.20000000000002, 104.0]"
0,0,1569745123.7370417,"[72.60000000000001, 82.80000000000001]","[146.4, 34.4, 174.0]"
0,0,1569745123.7490444,"[14.200000000000001, 89.80000000000001]","[177.60000000000002, 114.4, 145.6]"
0,0,1569745123.7610438,"[146.20000000000002, 123.2]","[28.8, 175.4, 73.4]"
0,0,1569745123.7733166,"[145.0, 120.0]","[97.60000000000001, 67.2, 91.4]"
0,0,1569745123.7858732,"[32.800000000000004, 11.0]","[193.4, 83.0, 155.8]"
0,0,1569745123.797963,"[80.4, 136.20000000000002]","[134.6, 114.2, 113.60000000000001]"
0,0,1569745123.8100674,"[8.4, 179.0]","[25.6, 84.0, 120.0]"
0,0,1569745123.8220272,"[58.6, 3.2]","[172.60000000000002, 39.2, 110.4]"
0,0,1569745123.8340275,"[30.0, 128.6]","[181.8, 195.0, 147.0]"
0,0,1569745123.8460734,"[183.8, 24.400000000000002]","[45.800000000000004, 122.0, 176.20000000000002]"
0,0,1569745123.8580034,"[106.4, 32.0]","[31.0, 42.6, 52.400000000000006]"
0,0,1569745123.8706286,"[179.60000000000002, 110.4]","[104.2, 135.8, 60.0]"
0,0,1569745123.8828454,"[182.20000000000002, 25.0]","[107.4, 122.80000000000001, 130.0]"
0,0,1569745123.894895,"[70.60000000000001, 138.4]","[161.0, 95.0, 19.200000000000003]"
0,0,1569745123.9069366,"[119.0, 97.80000000000001]","[100.2, 132.6, 117.80000000000001]"
0,0,1569745123.9189813,"[130.20000000000002, 47.6]","[94.2, 170.60000000000002, 147.0]"
0,0,1569745123.9305074,"[23.200000000000003, 63.400000000000006]","[193.8, 43.6, 177.20000000000002]"
0,0,1569745123.9426463,"[94.0, 74.2]","[10.600000000000001, 126.2, 117.0]"
0,0,1569745123.9547546,"[99.4, 70.0]","[99.80000000000001, 199.20000000000002, 15.200000000000001]"
0,0,1569745123.9667554,"[52.0, 74.4]","[124.0, 130.8, 83.2]"
0,0,1569745123.9785798,"[70.4, 180.20000000000002]","[83.2, 102.80000000000001, 92.80000000000001]"
0,0,1569745123.990263,"[30.400000000000002, 176.8]","[148.20000000000002, 165.8, 195.0]"
0,0,1569745124.002191,"[26.0, 43.2]","[175.8, 10.0, 198.60000000000002]"
0,0,1569745124.0148523,"[65.2, 109.4]","[72.60000000000001, 84.4, 179.8]"
0,0,1569745124.0269604,"[49.2, 143.6]","[152.8, 55.2, 175.20000000000002]"
0,0,1569745124.0390007,"[98.80000000000001, 51.0]","[37.2, 94.4, 39.0]"
0,0,1569745124.050953,"[183.20000000000002, 115.60000000000001]","[11.4, 110.80000000000001, 113.0]"
0,0,1569745124.0630586,"[152.8, 101.4]","[127.0, 42.800000000000004, 44.2]"
0,0,1569745124.0751054,"[86.0, 7.2]","[12.4, 125.60000000000001, 102.2]"
0,0,1569745124.0870492,"[164.60000000000002, 103.80000000000001]","[38.400000000000006, 184.20000000000002, 58.6]"
0,0,1569745124.0990686,"[147.6, 77.60000000000001]","[20.200000000000003, 114.4, 172.0]"
0,0,1569745124.1107764,"[164.4, 165.4]","[129.4, 196.60000000000002, 105.4]"
0,0,1569745124.123325,"[137.0, 97.80000000000001]","[45.800000000000004, 78.60000000000001, 72.0]"
0,0,1569745124.1354012,"[89.4, 71.2]","[78.80000000000001, 84.4, 152.6]"
0,0,1569745124.147223,"[87.4, 179.60000000000002]","[113.2, 148.8, 93.4]"
0,0,1569745124.159022,"[35.6, 188.4]","[99.60000000000001, 69.4, 178.8]"
0,0,1569745124.1710434,"[182.0, 27.400000000000002]","[90.60000000000001, 33.0, 22.0]"
0,0,1569745124.1827025,"[21.8, 168.4]","[91.2, 36.2, 174.8]"
0,0,1569745124.1955247,"[187.4, 5.4]","[33.2, 124.0, 165.0]"
0,0,1569745124.2075255,"[28.6, 114.60000000000001]","[7.6000000000000005, 127.0, 133.0]"
0,0,1569745124.219526,"[9.8, 98.80000000000001]","[80.0, 108.0, 80.2]"
0,0,1569745124.2317069,"[160.4, 103.4]","[174.8, 178.0, 90.2]"
0,0,1569745124.2444954,"[172.0, 147.0]","[125.80000000000001, 69.4, 165.20000000000002]"
0,0,1569745124.2560525,"[78.4, 99.0]","[136.8, 179.0, 114.60000000000001]"
0,0,1569745124.267474,"[33.4, 99.60000000000001]","[21.400000000000002, 195.0, 175.20000000000002]"
0,0,1569745124.2794602,"[148.20000000000002, 131.20000000000002]","[91.2, 29.200000000000003, 89.4]"
0,0,1569745124.2915711,"[153.8, 95.4]","[166.4, 61.2, 80.80000000000001]"
0,0,1569745124.3035512,"[190.20000000000002, 65.8]","[65.4, 75.4, 6.6000000000000005]"
0,0,1569745124.3156867,"[165.0, 109.4]","[38.6, 125.0, 29.400000000000002]"
0,0,1569745124.3276858,"[53.2, 87.60000000000001]","[79.0, 155.4, 163.4]"
0,0,1569745124.33988,"[171.20000000000002, 70.2]","[116.0, 26.6, 52.800000000000004]"
0,0,1569745124.351742,"[129.4, 106.4]","[12.0, 84.4, 14.200000000000001]"
0,0,1569745124.3642204,"[25.0, 128.6]","[195.60000000000002, 132.20000000000002, 53.2]"
0,0,1569745124.3762195,"[75.8, 107.2]","[31.0, 101.2, 69.60000000000001]"
0,0,1569745124.388409,"[89.0, 90.2]","[76.60000000000001, 198.0, 199.0]"
0,0,1569745124.4002101,"[136.8, 98.80000000000001]","[23.400000000000002, 137.8, 67.4]"
0,0,1569745124.412614,"[127.80000000000001, 6.2]","[165.8, 143.4, 63.2]"
0,0,1569745124.4246151,"[137.8, 179.20000000000002]","[7.2, 86.4, 99.80000000000001]"
0,0,1569745124.4364352,"[154.0, 93.0]","[25.8, 49.2, 47.2]"
0,0,1569745124.4488091,"[130.8, 82.4]","[93.4, 40.400000000000006, 57.2]"
0,0,1569745124.4608314,"[190.20000000000002, 191.20000000000002]","[25.400000000000002, 9.0, 178.0]"
0,0,1569745124.4725358,"[172.60000000000002, 138.6]","[60.800000000000004, 111.0, 101.60000000000001]"
0,0,1569745124.4843793,"[119.0, 19.8]","[1.4000000000000001, 148.6, 113.2]"
0,0,1569745124.4963806,"[70.8, 109.0]","[55.400000000000006, 46.2, 143.8]"
0,0,1569745124.5085864,"[74.0, 153.60000000000002]","[120.4, 173.20000000000002, 189.0]"
0,0,1569745124.5209916,"[94.0, 115.4]","[189.8, 152.0, 23.400000000000002]"
0,0,1569745124.5331004,"[110.60000000000001, 113.0]","[139.8, 93.4, 117.2]"
0,0,1569745124.5450997,"[45.400000000000006, 70.0]","[29.200000000000003, 195.20000000000002, 169.0]"
0,0,1569745124.557223,"[109.4, 60.400000000000006]","[44.400000000000006, 160.4, 83.4]"
0,0,1569745124.5696585,"[120.2, 149.8]","[87.80000000000001, 170.20000000000002, 59.400000000000006]"
0,0,1569745124.5816612,"[133.0, 180.4]","[9.4, 103.2, 105.60000000000001]"
0,0,1569745124.5936625,"[105.2, 130.6]","[183.8, 108.2, 158.4]"
0,0,1569745124.605706,"[20.400000000000002, 148.6]","[179.0, 178.60000000000002, 161.20000000000002]"
0,0,1569745124.6177545,"[112.60000000000001, 174.4]","[34.6, 48.2, 118.80000000000001]"
0,0,1569745124.6298091,"[138.8, 0.4]","[87.80000000000001, 136.8, 37.4]"
0,0,1569745124.642392,"[84.80000000000001, 137.8]","[88.4, 25.200000000000003, 145.0]"
0,0,1569745124.654217,"[103.0, 169.8]","[105.80000000000001, 2.2, 171.60000000000002]"
0,0,1569745124.6672952,"[29.400000000000002, 151.0]","[164.4, 175.8, 58.400000000000006]"
0,0,1569745124.6788025,"[179.4, 193.8]","[186.20000000000002, 50.6, 158.0]"
0,0,1569745124.6910267,"[117.2, 146.4]","[81.80000000000001, 15.200000000000001, 101.4]"
0,0,1569745124.703205,"[105.80000000000001, 3.6]","[181.0, 6.4, 107.80000000000001]"
0,0,1569745124.7153559,"[22.400000000000002, 72.0]","[34.4, 122.4, 1.8]"
0,0,1569745124.7275634,"[56.0, 153.60000000000002]","[49.2, 142.4, 134.8]"
0,0,1569745124.739358,"[41.0, 90.80000000000001]","[116.2, 9.4, 3.6]"
0,0,1569745124.7511427,"[60.6, 11.4]","[11.0, 137.4, 37.2]"
0,0,1569745124.7631245,"[63.800000000000004, 123.2]","[197.8, 64.4, 42.800000000000004]"
0,0,1569745124.7755892,"[114.0, 10.4]","[137.20000000000002, 74.60000000000001, 168.60000000000002]"
0,0,1569745124.7875898,"[115.0, 34.0]","[176.8, 55.0, 190.4]"
0,0,1569745124.7995722,"[169.60000000000002, 104.60000000000001]","[148.20000000000002, 160.20000000000002, 184.0]"
0,0,1569745124.8111708,"[102.80000000000001, 44.2]","[68.4, 186.4, 22.400000000000002]"
0,0,1569745125.548228,"[94.0, 100.60000000000001]","[99.4, 188.0, 5.2]"
0,0,1569745125.5600984,"[82.80000000000001, 121.60000000000001]","[145.6, 129.8, 62.800000000000004]"
0,0,1569745125.5721197,"[38.800000000000004, 123.4]","[62.400000000000006, 61.2, 190.4]"
0,0,1569745125.584198,"[63.2, 160.0]","[103.60000000000001, 83.80000000000001, 1.8]"
0,0,1569745125.5962698,"[188.60000000000002, 69.60000000000001]","[185.0, 69.4, 193.0]"
0,0,1569745125.608717,"[6.6000000000000005, 199.0]","[121.80000000000001, 109.0, 35.0]"
0,0,1569745125.6207178,"[137.8, 139.4]","[32.2, 112.60000000000001, 165.0]"
0,0,1569745125.6327674,"[47.2, 138.4]","[19.200000000000003, 82.2, 126.2]"
0,0,1569745125.6442087,"[112.80000000000001, 141.8]","[54.800000000000004, 102.60000000000001, 39.0]"
0,0,1569745125.656988,"[150.0, 192.20000000000002]","[197.60000000000002, 99.0, 173.8]"
0,0,1569745125.6690295,"[136.0, 173.4]","[134.6, 12.8, 140.6]"
0,0,1569745125.6808407,"[132.20000000000002, 119.4]","[144.0, 2.4000000000000004, 11.8]"
0,0,1569745125.6924372,"[36.800000000000004, 182.60000000000002]","[193.60000000000002, 154.60000000000002, 6.4]"
0,0,1569745125.7044585,"[120.2, 26.400000000000002]","[56.0, 86.60000000000001, 188.8]"
0,0,1569745125.7164588,"[101.60000000000001, 74.60000000000001]","[145.20000000000002, 56.800000000000004, 187.20000000000002]"
0,0,1569745125.728508,"[69.8, 75.0]","[140.20000000000002, 103.4, 161.4]"
0,0,1569745125.7405334,"[49.6, 116.0]","[186.4, 30.8, 29.200000000000003]"
0,0,1569745125.7531643,"[69.2, 149.0]","[12.200000000000001, 71.0, 193.60000000000002]"
0,0,1569745125.7652838,"[7.800000000000001, 111.80000000000001]","[42.6, 25.400000000000002, 86.4]"
0,0,1569745125.7773833,"[37.4, 154.20000000000002]","[141.8, 199.0, 125.60000000000001]"
0,0,1569745125.7894795,"[179.60000000000002, 163.0]","[174.8, 8.8, 88.80000000000001]"
0,0,1569745125.80148,"[92.80000000000001, 37.2]","[190.20000000000002, 65.4, 20.400000000000002]"
0,0,1569745125.8135579,"[27.200000000000003, 86.80000000000001]","[155.4, 62.400000000000006, 75.60000000000001]"
0,0,1569745125.825578,"[125.4, 89.60000000000001]","[27.6, 30.8, 67.0]"
0,0,1569745125.8375602,"[151.6, 89.80000000000001]","[84.60000000000001, 37.6, 16.6]"
0,0,1569745125.8495603,"[40.6, 145.0]","[182.4, 186.4, 87.4]"
0,0,1569745125.8615606,"[171.4, 171.60000000000002]","[180.4, 29.8, 105.80000000000001]"
0,0,1569745125.8735616,"[81.2, 22.6]","[20.400000000000002, 21.8, 4.6000000000000005]"
0,0,1569745125.885562,"[84.60000000000001, 5.0]","[171.4, 116.60000000000001, 192.4]"
0,0,1569745125.8985631,"[169.20000000000002, 180.0]","[100.4, 104.4, 152.6]"
0,0,1569745125.9110677,"[56.6, 134.20000000000002]","[76.60000000000001, 79.60000000000001, 60.0]"
0,0,1569745125.9232495,"[56.2, 170.0]","[32.4, 113.0, 164.4]"
0,0,1569745125.9353874,"[141.0, 81.2]","[138.0, 141.6, 125.80000000000001]"
0,0,1569745125.9474738,"[191.60000000000002, 22.0]","[178.60000000000002, 106.60000000000001, 7.6000000000000005]"
0,0,1569745125.9592383,"[24.0, 29.400000000000002]","[155.8, 111.80000000000001, 141.6]"
0,0,1569745125.9715993,"[159.4, 145.6]","[33.4, 95.60000000000001, 184.8]"
0,0,1569745125.9832482,"[81.2, 63.2]","[69.2, 29.200000000000003, 155.20000000000002]"
0,0,1569745125.995393,"[197.20000000000002, 19.6]","[132.6, 83.4, 102.4]"
0,0,1569745126.007509,"[12.600000000000001, 150.0]","[117.80000000000001, 22.8, 153.60000000000002]"
0,0,1569745126.0193396,"[125.60000000000001, 193.20000000000002]","[200.0, 38.0, 162.20000000000002]"
0,0,1569745126.031333,"[49.6, 15.600000000000001]","[148.8, 10.600000000000001, 84.0]"
0,0,1569745126.0438313,"[143.6, 39.400000000000006]","[11.600000000000001, 33.2, 73.0]"
