UniqueID,TrackID,Timestamp,Geopos,Accdata
4,1,1569701374.824753,"[2.2955572953644254, 0.20632109385174902]","[1.9090206451809433, 17.988396929238682, 9.184885018819708]"
1,2,1569701374.824753,"[19.673268056161778, 13.419242371022674]","[15.23612591624378, 17.14031809280861, 7.55128892541676]"
1,3,1569701374.824753,"[4.319964987691261, 16.529687847017748]","[10.4774609634895, 2.6569756430357927, 9.120183062153128]"
3,3,1569701374.824753,"[8.761016836148443, 11.741048848594886]","[18.808469994514326, 10.415844725234091, 17.957224503268787]"
1,2,1569701374.824753,"[2.9960927221445877, 6.2998125064637644]","[18.68603974907668, 12.917550862322978, 11.417408152741315]"
5,2,1569701374.824753,"[11.163498116618488, 14.41034170919657]","[10.714070722908733, 1.885050760676934, 17.989712128299445]"
4,2,1569701374.824753,"[17.16080430654255, 16.6709133974658]","[13.928383160633906, 6.010081233894935, 10.222960215313561]"
1,1,1569701374.824753,"[18.198617437484156, 15.124346469249232]","[14.775202134666053, 7.2533224674931285, 18.84818332778642]"
2,3,1569701374.824753,"[3.7073828032075817, 15.191662818735733]","[0.010964144957550381, 12.606962911958306, 19.68865334916846]"
1,1,1569701374.824753,"[4.084021806392157, 4.144869946822927]","[18.17695485837655, 15.44705301386417, 9.38077898213493]"
2,1,1569701374.824753,"[16.880486153785238, 15.763252191286714]","[14.446375703214574, 18.656606269882264, 19.91887773906607]"
2,1,1569701374.824753,"[2.422188582155478, 3.955284132789889]","[15.600012687296207, 3.796290109702136, 6.93688392693121]"
5,3,1569701374.824753,"[0.09499643703574812, 16.93503612292716]","[14.572043513067587, 9.784410070192969, 8.896489380415817]"
5,2,1569701374.824753,"[4.814647833255381, 19.492888543481776]","[17.258223999576717, 5.653896938710242, 11.287027581019014]"
2,1,1569701374.824753,"[3.7202926588412644, 7.060015778239195]","[18.05999965857997, 4.170176341523155, 3.8521633355689766]"
4,3,1569701374.824753,"[8.469092925835204, 8.687130091797417]","[18.649566012905957, 18.276634003333996, 10.915534946595463]"
1,3,1569701374.824753,"[13.071813322856231, 14.486292598237894]","[3.45647799675203, 3.5955542743705915, 5.7556229254139035]"
2,2,1569701374.824753,"[10.121313601951037, 7.852826550228231]","[14.613390161664375, 18.781285107035043, 17.297613004023987]"
2,1,1569701374.824753,"[15.216973019652013, 5.772473036401444]","[15.3781175992468, 8.719738026693785, 6.701363959601738]"
5,1,1569701374.824753,"[0.07990870214562795, 10.162052302995622]","[3.7695568564412696, 1.0836191406674733, 18.740390463528183]"
5,3,1569701374.824753,"[9.397011665895112, 6.601603373451502]","[12.292674757025456, 1.871777755598738, 19.71317904046503]"
5,1,1569701374.824753,"[8.935676613625203, 4.214470297068376]","[2.836173390487786, 5.839167640377174, 14.51417121217909]"
1,1,1569701374.824753,"[5.688963008700063, 11.695403591853744]","[15.122229435059406, 6.761762511860083, 12.568313955936336]"
1,1,1569701374.824753,"[16.480375880477084, 14.193400368856835]","[3.5556453229299856, 18.503387727653188, 19.574233945118618]"
3,1,1569701374.824753,"[12.04407504142675, 9.683572591023912]","[7.23556807179402, 3.7593083445572173, 2.0937857020002837]"
3,3,1569701374.824753,"[1.9813346984798486, 17.500246268290624]","[11.789700131815577, 1.1549777202007272, 0.19068303913458484]"
2,2,1569701374.824753,"[10.589121237208603, 14.214735261833294]","[3.8936545278940726, 4.305881942300136, 19.897719312522845]"
2,1,1569701374.824753,"[17.146255983808924, 2.966834726436667]","[15.317866977290386, 12.089762516964067, 10.462951762387195]"
4,1,1569701374.824753,"[15.437513089108974, 16.049725175864616]","[8.865713468724902, 15.626536185474013, 7.26804658112584]"
2,2,1569701374.824753,"[16.3120944891405, 18.860896993154125]","[7.262691329697479, 8.429569225427871, 0.2948049228631855]"
2,1,1569701374.824753,"[14.838966565003274, 9.221432655121205]","[16.636934748778714, 6.21199516301699, 19.395066731849305]"
1,1,1569701374.824753,"[19.08089730394885, 1.3590636634231235]","[18.32927079026735, 10.755174018738021, 4.404706969163823]"
1,3,1569701374.824753,"[7.355130927437972, 16.890505738777676]","[8.954196291787742, 15.538710267906309, 1.2201160477241024]"
1,3,1569701374.824753,"[19.53678966735221, 4.4738169718603]","[1.435152187730404, 10.943619668436043, 3.1092203082065195]"
2,3,1569701374.824753,"[9.642596123220656, 1.0275697437146802]","[17.325413844273303, 14.284389449157969, 7.337211932150178]"
3,3,1569701374.824753,"[7.00969070942826, 7.875528580415356]","[2.8803563963986556, 14.533850783791326, 1.1014997877572807]"
3,3,1569701374.824753,"[10.852598925040516, 18.28871383894675]","[16.885458165060115, 8.53619887217448, 3.25089355943881]"
4,3,1569701374.824753,"[15.630190716133733, 8.918750322407593]","[15.667619758990359, 8.2992334826156, 6.8679833190716755]"
2,1,1569701374.824753,"[1.6469193348352884, 9.814006542269563]","[6.129722400306634, 2.4067695291887703, 5.437572173685947]"
4,2,1569701374.824753,"[2.849653218679351, 18.809557119745275]","[0.4870990212198345, 6.765780975705715, 5.855416264376945]"
5,3,1569701374.824753,"[18.326892277207193, 1.8199121926756123]","[15.461006623118603, 8.058645462812494, 14.72435368991694]"
1,2,1569701374.824753,"[19.3830481917306, 3.0530665204672647]","[16.979616760546946, 14.889433648803038, 12.380869311674713]"
1,2,1569701374.824753,"[18.622149061206507, 10.25541638731881]","[2.91921546505042, 2.5603150957556253, 14.946350598209065]"
5,2,1569701374.824753,"[9.960803035207565, 13.193148898567362]","[12.669627346115465, 6.881949102304725, 13.2613703602072]"
3,1,1569701374.824753,"[0.05038131601587503, 1.4756455803716806]","[1.622635716677523, 4.353755169541314, 11.42131422828694]"
5,3,1569701374.824753,"[5.799298077390061, 14.398385231911178]","[1.62287138278977, 7.869238795205565, 13.246503395837706]"
3,3,1569701374.824753,"[18.550286260938474, 19.145878704607895]","[9.590206902367546, 16.26920905690653, 18.825919088113764]"
1,1,1569701374.824753,"[9.226034679051654, 18.508950513368983]","[6.918948493968569, 18.409741252987025, 17.66208844279938]"
5,2,1569701374.824753,"[11.878280137723749, 14.618922686459676]","[0.5538965116152506, 14.289049393030687, 14.773134065162246]"
3,2,1569701374.824753,"[19.927156957873812, 11.04838857800168]","[11.264839608722339, 13.65012755221878, 18.817107021014778]"
2,3,1569701374.824753,"[5.3989100439699715, 1.500596776980172]","[16.592927083415933, 11.121098612800953, 18.28716369349193]"
4,1,1569701374.824753,"[7.090390640182001, 15.433489063158259]","[15.666614093537639, 4.566869173074761, 18.830106598677546]"
1,2,1569701374.824753,"[0.36873048440374756, 5.338451367678703]","[14.03748415336678, 17.34502683711905, 2.7429260742317663]"
3,3,1569701374.824753,"[5.737943251265549, 16.774917924171884]","[3.2993518193222893, 6.857949267057924, 19.458925367918425]"
5,3,1569701374.824753,"[3.7986780374062756, 2.8740166395668387]","[17.160156019910783, 0.13860274780421067, 11.204940070059674]"
1,3,1569701374.824753,"[10.1499329658525, 6.786299459811326]","[16.489118315990975, 0.34954131899491925, 5.073355514905053]"
1,1,1569701374.824753,"[6.648618839721943, 3.3053525490062885]","[5.760050196456621, 15.61527303488597, 9.591186569408789]"
5,2,1569701374.824753,"[0.30951593947863953, 7.338993450508902]","[12.288412065411997, 3.3748236534113762, 16.669500220085634]"
1,3,1569701374.824753,"[5.829225532498697, 9.015388314535404]","[12.463310684474164, 2.586786265449097, 11.27668866370116]"
3,2,1569701374.824753,"[7.821545334506066, 18.458197103346862]","[0.48663760646918464, 4.191425061425607, 15.272891322610157]"
4,1,1569701374.824753,"[13.860174368261074, 0.004615192349703978]","[1.6467128591807878, 15.74513781069996, 15.04458682095425]"
1,1,1569701374.824753,"[13.122588396728037, 17.575995858711487]","[18.629084876762434, 17.231154375272762, 14.388962175646292]"
5,2,1569701374.824753,"[2.6830793335454994, 0.8320206799837848]","[19.35589391545814, 1.5062533677938172, 4.309710913167695]"
2,2,1569701374.824753,"[9.278983748310202, 8.400131722456013]","[4.819714340612338, 18.630537246970835, 13.975820916509171]"
5,3,1569701374.824753,"[18.413192133312073, 15.6404018296317]","[3.16989248938345, 14.02958111647267, 10.978586482774045]"
5,2,1569701374.824753,"[7.538389900466913, 6.584563520215343]","[12.976703679713884, 10.091494309313774, 6.858483453192159]"
1,3,1569701374.824753,"[2.0937838534813036, 4.148350559339646]","[13.761840561057749, 1.6472250749536443, 15.688248535945808]"
1,2,1569701374.824753,"[8.537149394499197, 18.81690288290787]","[13.38314825239246, 15.613054205320434, 17.445225031316305]"
5,3,1569701374.824753,"[14.715111278781386, 18.428683354359727]","[12.318816888851554, 0.5482584763982912, 4.081409871157904]"
2,2,1569701374.824753,"[11.342986126761938, 12.275320018092618]","[2.509189552843385, 6.011728065024624, 16.833255004131725]"
4,1,1569701374.824753,"[2.0408526612232425, 17.044498623725165]","[10.41961395716655, 10.483071592597117, 19.26871321379445]"
3,1,1569701374.824753,"[4.9678446371934015, 7.155644358372171]","[12.767648838466135, 11.954574339327369, 3.2198525014076496]"
1,1,1569701374.824753,"[15.964337698845606, 8.282250819167622]","[14.619216337999275, 5.69654702399621, 2.4631138383673568]"
2,3,1569701374.824753,"[19.016507181834438, 9.78785627679427]","[3.4522351962000997, 2.550648321855109, 18.820449833847444]"
4,1,1569701374.824753,"[12.8015683731232, 4.073122840520669]","[10.39944497465279, 8.013882411679072, 4.168265474373662]"
1,2,1569701374.824753,"[5.427044179101241, 16.45150581191753]","[7.313202162786774, 1.8638221331646587, 8.472406568691513]"
4,3,1569701374.824753,"[18.86928329712935, 10.847483550791196]","[4.567745501374116, 8.31517957274624, 11.298733367637317]"
1,3,1569701374.824753,"[9.821379452824031, 5.517162768571204]","[6.650991207424872, 3.2391857686160774, 12.049552543340432]"
5,3,1569701374.824753,"[8.230133632048862, 7.021789597249337]","[13.136228802550342, 10.490807171875662, 4.314352164620871]"
2,2,1569701374.824753,"[4.808434992298709, 0.7289228839996142]","[8.882391706665567, 4.320149468983548, 8.148469859448337]"
5,1,1569701374.824753,"[10.391166930904737, 5.905989796575824]","[19.678199687330288, 9.742462353152938, 18.102157851877912]"
1,2,1569701374.824753,"[8.567844674999687, 19.014032330132903]","[19.100444933353767, 5.105779686057749, 14.620987067202034]"
4,2,1569701374.824753,"[19.751843648123288, 10.413969283410498]","[17.5472833355732, 1.210102409881113, 6.160552598807638]"
1,2,1569701374.824753,"[10.45446839246701, 14.318271042915235]","[11.285689869319027, 0.008697132197477142, 1.5789560753466203]"
5,1,1569701374.824753,"[14.568529972554312, 1.9458437209748625]","[0.8821070208702686, 10.578262857554153, 3.9305344258620423]"
1,1,1569701374.824753,"[1.8876851301383235, 10.879328645664936]","[5.960803699920307, 10.562902873579551, 13.033434963657784]"
2,2,1569701374.824753,"[7.00295016582494, 8.682643482381394]","[12.834714989767527, 3.9232879429407563, 2.28963518284228]"
1,3,1569701374.824753,"[12.703581362638257, 3.737657255749247]","[8.851762127506763, 17.09352362563629, 5.363257438968445]"
1,3,1569701374.824753,"[17.318758832692044, 7.45052637959859]","[19.135444440406484, 5.302059972969976, 5.4508848238540475]"
1,2,1569701374.824753,"[17.52485764788333, 7.21152399713874]","[2.1219296150540856, 18.02521526156538, 9.839100575171035]"
5,2,1569701374.824753,"[18.098873426452084, 3.2124585556953233]","[15.408030397578262, 0.9511902478954326, 17.15882390330066]"
1,2,1569701374.824753,"[11.74421975220939, 6.861706566032879]","[5.103728672036681, 6.183251072500302, 0.15896199289159307]"
2,1,1569701374.824753,"[2.374643248342563, 2.2239082661423004]","[15.77039763887523, 16.723666613845822, 5.530282747065032]"
1,2,1569701374.824753,"[6.835160428446205, 10.187206452589841]","[12.76176390318209, 5.1281175848265885, 12.177233556368481]"
4,1,1569701374.824753,"[4.328364373835408, 15.836749857784831]","[1.004836076635256, 18.395763872077662, 6.949778181204886]"
5,3,1569701374.824753,"[9.175123558101177, 17.36044053884045]","[5.605045048556505, 0.04975688636792652, 0.7382023287192019]"
5,3,1569701374.824753,"[18.271693039989927, 15.118791731219412]","[13.504436957525066, 8.86042321503351, 13.81549244666359]"
1,3,1569701374.824753,"[7.775003192874792, 16.252577347494245]","[18.218425002138524, 13.228975677413484, 3.7898553250948575]"
1,1,1569701374.824753,"[13.517983877159107, 3.655624292278792]","[16.290173188549385, 11.853162198984071, 15.031326496069976]"
1,2,1569701374.824753,"[4.900505943822447, 3.126182508378763]","[12.169135863772704, 6.608156461298103, 12.573633231710097]"
1,3,1569701374.824753,"[3.2247525640417263, 6.87021978541172]","[13.646785802731758, 10.09275202448551, 13.1146224660009]"
2,3,1569701374.824753,"[8.711855076206012, 6.663079417829154]","[3.523328323815007, 14.408381797665035, 13.816684176703113]"
1,1,1569701374.824753,"[5.643214301014852, 2.9625377175517253]","[15.43102408880612, 12.350893401223237, 5.721094519494894]"
2,1,1569701374.824753,"[5.866831042124754, 5.16149280211385]","[3.369979479219738, 17.10592290226545, 19.1037323485532]"
5,3,1569701374.824753,"[6.734956207605443, 15.472647687965022]","[9.229044661339161, 15.159473394358393, 2.2913750073301076]"
3,2,1569701374.824753,"[2.5285903497036766, 1.3764387368895248]","[19.781468213426095, 0.15005115217825216, 15.982641436624371]"
1,2,1569701374.824753,"[12.592869307592574, 2.0397964574534377]","[15.579450414424622, 1.0875558759744175, 1.1459761696679593]"
1,2,1569701374.824753,"[0.9968928499337837, 14.712987559523738]","[14.422126793094623, 16.90867697721673, 19.241838517574]"
5,3,1569701374.824753,"[19.824140871453313, 5.224465269407858]","[16.89211305617153, 3.6019736871693975, 12.840989838944632]"
2,1,1569701374.824753,"[3.5410085950613857, 8.434933812227854]","[9.432029217259593, 16.32240408806979, 0.3276985907869734]"
2,3,1569701374.824753,"[1.646831273728202, 2.981969218669742]","[6.413114485813567, 1.9433258464511383, 16.472966621836242]"
2,3,1569701374.824753,"[1.699291502065674, 12.361811140046594]","[11.657616402406259, 0.3770090527408887, 1.776098895456002]"
3,2,1569701374.824753,"[17.567857113509152, 9.475458049548573]","[14.354860660075062, 15.152367306425056, 4.830633639399073]"
3,1,1569701374.824753,"[15.444616488348855, 5.348005288377076]","[6.785257868805241, 7.113347837663502, 5.140450615312302]"
3,2,1569701374.824753,"[8.92615261047423, 10.980388318841037]","[15.529461915681866, 8.30460851230285, 6.9865470722364]"
4,2,1569701374.824753,"[18.867426499353517, 18.90925817528536]","[15.35324143485922, 1.980681063106784, 2.9046119085996724]"
5,3,1569701374.824753,"[12.825545686555186, 15.558934586973056]","[15.023527472613834, 2.0683354850611413, 11.855652236694283]"
2,1,1569701374.824753,"[8.25027444558102, 2.1157740313742113]","[15.927932925792147, 2.132371863416147, 15.530692124377538]"
5,1,1569701374.824753,"[11.757906379342325, 15.588515910174646]","[6.202141215932622, 19.545394264587614, 10.971838198082423]"
1,3,1569701374.824753,"[17.080757374158754, 19.623025672562434]","[14.738905853324056, 7.503962963591291, 16.713445527951652]"
3,2,1569701374.824753,"[19.62999704311195, 1.876134286211839]","[5.370300247977835, 14.69836915960495, 5.571273734828425]"
5,3,1569701374.824753,"[7.573659929424091, 19.44918792979213]","[4.906445068862, 11.155047046232617, 6.2684506145893515]"
2,1,1569701374.824753,"[2.100354443218535, 1.7144981025589656]","[2.0893824654961746, 8.780166315157917, 10.111295192464809]"
1,1,1569701374.824753,"[1.523723346260386, 5.788985823763619]","[7.00513341947685, 7.624671051015084, 7.387040782618759]"
2,1,1569701374.824753,"[8.007144678004323, 12.96974804339655]","[17.502864467604198, 13.905094524014562, 19.325166673233987]"
1,3,1569701374.824753,"[3.6036148137629542, 14.64775680828325]","[5.084881398380627, 0.9552511176337974, 14.650395221867498]"
2,2,1569701374.824753,"[2.7436646442539403, 7.631513442031093]","[19.00984444228554, 6.4031475832337925, 18.753740175388078]"
2,3,1569701374.824753,"[10.515457239679677, 3.019954080002061]","[17.94539607108378, 6.717181697631012, 7.475274520467183]"
3,1,1569701374.824753,"[7.179690893989276, 5.815881928870956]","[2.7098745463621787, 15.034001402202508, 5.65870579011321]"
1,2,1569701374.824753,"[14.766741280798128, 11.25141893859254]","[3.8446566106695457, 12.248808382767152, 11.711519632722053]"
3,1,1569701374.824753,"[16.529634535656232, 1.8486473583739738]","[7.364707997022675, 15.901614734937727, 8.529834167072627]"
4,1,1569701374.824753,"[8.553278900836347, 11.372568787534039]","[17.31158528686843, 5.407969966496804, 2.5358645850303674]"
5,3,1569701374.824753,"[15.034520054069965, 9.561233385716791]","[4.733578121680868, 11.189873596506835, 5.927353674430115]"
1,2,1569701374.824753,"[1.7382085014298299, 13.781407417590684]","[4.287209785221395, 18.997606613783343, 12.337549054337028]"
2,3,1569701374.824753,"[17.166708218606544, 15.808669449931617]","[16.441856614470545, 14.953629036215402, 2.647822345186137]"
2,3,1569701374.824753,"[1.3562312348870598, 16.932312063230754]","[3.421519462772573, 1.6664228135176384, 4.506172081249504]"
2,3,1569701374.824753,"[15.42236216786371, 16.025086347210813]","[17.343953646150492, 3.1515126748475253, 18.937304313924603]"
1,3,1569701374.824753,"[16.25561941797094, 5.336116943338141]","[15.610543014825813, 8.30443876324274, 11.045086407744108]"
3,1,1569701374.824753,"[15.408139873041492, 14.150711565000886]","[15.65249884598791, 0.9134507298585826, 0.7524147518838853]"
2,3,1569701374.824753,"[10.197687383964492, 4.699003129913352]","[3.5293432975370997, 14.630882940332812, 18.335534903362436]"
1,2,1569701374.824753,"[5.036905957513971, 17.23679670172593]","[17.89151873090743, 16.40871666592948, 16.301807059713536]"
4,3,1569701374.824753,"[15.7291599327978, 15.3427084521922]","[14.023815816973046, 15.919935687572506, 12.411512942215301]"
2,3,1569701374.824753,"[0.20161021366348564, 14.346738719006204]","[2.153147523048251, 2.0990449670076616, 19.15675258785927]"
4,3,1569701374.824753,"[17.521958242447845, 6.644352898170764]","[11.76437962020895, 3.7547078192779493, 16.241074090076808]"
5,1,1569701374.824753,"[7.993110830738715, 12.52084918625917]","[9.815555836875536, 12.129762230378674, 9.090838965158445]"
3,3,1569701374.824753,"[7.251137325691401, 16.449074408885902]","[15.703729897326115, 17.933803683576958, 0.8113279795057715]"
5,3,1569701374.824753,"[9.619968001497078, 2.564069644214464]","[11.504669034302658, 1.3898394253693436, 18.730498734749865]"
5,3,1569701374.824753,"[16.462082600265525, 10.031650462833602]","[5.621779036807939, 2.0760601364347075, 5.255674712522489]"
5,1,1569701374.824753,"[2.4960540501222384, 18.053664133123483]","[3.8924313585559878, 3.6101518120112086, 9.145298045656332]"
3,2,1569701374.824753,"[17.723709606394134, 9.675183750013153]","[12.776417681614497, 1.6859160989455102, 14.031834691099071]"
1,2,1569701374.824753,"[16.622167701235963, 16.319438841031527]","[0.3723074309262131, 7.153910804830275, 6.101794113308074]"
4,1,1569701374.824753,"[11.361005563719191, 18.846177617745123]","[4.209977135055656, 8.928389173686448, 6.476204428026091]"
2,2,1569701374.824753,"[13.409176048853642, 18.939516744912304]","[13.481697221433556, 9.773115628651736, 9.068193620529586]"
5,3,1569701374.824753,"[4.774095072510636, 17.25127171517984]","[12.227833908537015, 6.850389337524128, 19.917868776517885]"
4,3,1569701374.824753,"[5.819803414484994, 0.2952147128418958]","[15.406804228422113, 19.288180880801555, 4.925868277255107]"
5,2,1569701374.824753,"[5.153480704192819, 11.87315066226465]","[9.242850837396908, 8.318901558436282, 11.429709539667321]"
1,2,1569701374.824753,"[15.02659139415885, 4.126346185408778]","[19.344885542303786, 17.589780421735743, 1.9544383730087689]"
2,3,1569701374.824753,"[12.616149365933857, 16.85673481175499]","[6.272048132944983, 0.20845395604379036, 14.575807779794332]"
1,1,1569701374.824753,"[4.55568494176493, 12.245159054771548]","[15.51376426998287, 1.2682640776426224, 0.40924254058109844]"
3,1,1569701374.824753,"[19.795650406641162, 16.57276074159465]","[18.45920643828711, 10.838739593636323, 0.24583239768520615]"
3,1,1569701374.824753,"[8.99706428389573, 13.898667593361695]","[14.290739762825552, 16.03231000307928, 12.134080018668477]"
3,1,1569701374.824753,"[3.83330718966006, 4.519763980411307]","[5.728429331903715, 3.5230002872532995, 10.635318430017602]"
2,2,1569701374.824753,"[18.340378044897268, 13.092745280098201]","[10.46923432661102, 17.33205257458423, 4.29680206045393]"
4,1,1569701374.824753,"[19.01525927977715, 12.176132928014727]","[13.73917910481335, 2.138520243344295, 11.151924646985131]"
4,2,1569701374.824753,"[17.88374334909578, 14.775433172495049]","[0.5805678211469045, 13.299002678978745, 8.008443217537664]"
3,3,1569701374.824753,"[15.950752808000903, 9.871866625301465]","[6.305508470639731, 13.339309010936109, 15.768213084583117]"
1,3,1569701374.824753,"[4.143351564732454, 2.357983295214061]","[10.530331849495207, 15.041048246218324, 7.895593815869255]"
3,3,1569701374.824753,"[19.775153040492622, 4.7962432797171495]","[17.760489162533528, 14.922733099524507, 10.71738228602352]"
4,3,1569701374.824753,"[17.32063390844836, 19.088444620565884]","[12.50142761749242, 12.549182067755853, 4.666822318931006]"
4,1,1569701374.824753,"[7.973541812191954, 13.931961426379145]","[16.901119904392814, 11.221885648564117, 17.10028682501917]"
4,1,1569701374.824753,"[14.846800434062668, 13.316791407986827]","[12.11502393223583, 18.92247095199029, 12.003083375230998]"
5,1,1569701374.824753,"[10.14129330693476, 15.294794761375524]","[13.590470118722976, 4.6791848816167985, 6.669884899286924]"
1,1,1569701374.824753,"[12.457697988075065, 14.241144084148743]","[17.589986509361044, 19.774800607167325, 3.7109428460393934]"
4,2,1569701374.824753,"[18.792804059883547, 7.055424877189653]","[9.203828073367266, 2.9796341078349142, 14.812020490370614]"
1,2,1569701374.824753,"[6.837234422004938, 0.9806328815885923]","[16.246111445507825, 12.524525149652098, 5.456308508145535]"
2,1,1569701374.824753,"[13.350180518633511, 14.719935636576567]","[1.140327159597303, 4.471404702464183, 14.126844139576493]"
1,1,1569701374.824753,"[14.401136369021298, 12.922456068243516]","[9.999107707247873, 1.0857960660706611, 13.569302637667825]"
4,3,1569701374.824753,"[3.6768549416583185, 4.461264785462444]","[14.78470886992601, 11.155122685806965, 2.087810175208775]"
3,3,1569701374.824753,"[16.49302766060703, 17.262329295395517]","[4.072146804942722, 13.4158065316434, 16.293636166756276]"
1,2,1569701374.824753,"[5.265978727391698, 13.966095503434337]","[15.404466918474709, 12.193856407761587, 4.822198823576307]"
2,2,1569701374.824753,"[3.399933645947295, 9.432407344918216]","[10.940627345195983, 17.99494870475749, 13.184879646337052]"
5,1,1569701374.824753,"[14.885930432652682, 9.58004213004708]","[9.374601414361283, 8.002209349948448, 3.8168986619957157]"
4,1,1569701374.824753,"[15.644224756043641, 9.143652272330215]","[16.996012117363406, 0.7365699230922629, 17.213289671768543]"
3,3,1569701374.824753,"[18.024896186905433, 14.160470696195794]","[2.57513801169599, 7.7526656679986505, 15.83569871938032]"
2,2,1569701374.824753,"[7.291748919433996, 11.69120974648141]","[9.842929751470692, 17.051970735330162, 15.567129048859087]"
4,1,1569701374.824753,"[16.624928404537677, 19.91225864765066]","[4.732103170964164, 18.45064517242388, 5.3766225519056965]"
1,3,1569701374.824753,"[12.899476812380431, 7.355667290996212]","[15.574542077193946, 0.9239116462696706, 7.923377411769305]"
1,2,1569701374.824753,"[19.423586785615193, 8.440113075810851]","[10.079790400430468, 9.506217073172767, 19.351774776334594]"
3,1,1569701374.824753,"[15.992365770246714, 19.88955662641748]","[4.992679320274003, 1.0830841981878536, 5.880308517485209]"
5,3,1569701374.824753,"[1.0478828892820835, 9.602284005863805]","[13.163621600676683, 9.037651663270946, 5.002418163558648]"
3,3,1569701374.824753,"[10.356144947368575, 18.12626581897725]","[17.959879599538496, 0.7324234984994482, 7.991417564375793]"
3,1,1569701374.824753,"[17.17947143537786, 5.366610831026868]","[12.37545301420148, 3.4825195862019287, 18.55504028052023]"
2,2,1569701374.824753,"[3.776961385113904, 19.35459204172345]","[13.14765806428979, 3.7059421211564847, 6.983119881984008]"
2,2,1569701374.824753,"[14.869857495348551, 3.548628181424913]","[12.224168468080208, 9.34426253508217, 9.355998607964517]"
2,2,1569701374.824753,"[10.319181872680186, 12.266269902132322]","[12.694125059694024, 5.792119349688987, 4.544660255525816]"
5,3,1569701374.824753,"[8.30776972270215, 15.705439878837112]","[19.026613909238815, 2.235160667703804, 12.567737275521155]"
3,2,1569701374.824753,"[6.0662893811870315, 14.835311219335182]","[6.009496603752005, 0.20836601338229288, 0.13914363789901074]"
2,1,1569701374.824753,"[11.356157598277075, 19.487238011667404]","[12.134044501166594, 8.19017745163167, 14.782841635627552]"
1,2,1569701374.824753,"[12.231347052268243, 10.39427068170524]","[0.12058480713334818, 0.9297932138626286, 8.55513355126472]"
5,2,1569701374.824753,"[2.5573827852855824, 5.796322106784979]","[3.1255637273596015, 14.614425104562706, 11.37791125424084]"
3,1,1569701374.824753,"[19.085960546780914, 9.976141406420968]","[2.2075382144011035, 5.326558537005273, 12.654983121947517]"
5,3,1569701374.824753,"[11.90124876001638, 3.6078603472103077]","[0.5137997930436833, 17.239339538483232, 12.41151511251578]"
4,3,1569701374.824753,"[7.134952432528589, 13.43724673446527]","[15.694834717670787, 16.118538716421934, 13.571889244827373]"
1,3,1569701374.824753,"[14.080022091148983, 12.694547197615266]","[0.11860687213578247, 13.02210943560013, 19.645636949188166]"
4,2,1569701374.824753,"[9.876326707305882, 8.387079831794328]","[7.75992871074342, 16.990781552963846, 5.01388067942522]"
2,3,1569701374.824753,"[3.0602851982222767, 9.195445025202044]","[0.2767401487874954, 13.937875440393984, 16.141304499937426]"
5,3,1569701374.824753,"[6.849242640678033, 10.695041054418159]","[11.23682898578059, 0.6226314748587658, 5.20922966366726]"
4,3,1569701374.824753,"[0.9089925108127694, 10.858413809556776]","[13.185025646733122, 7.9602246159490235, 10.290590662645196]"
3,1,1569701374.824753,"[6.423851159809287, 14.782073884985563]","[19.664797530090215, 17.309826220435255, 15.755491489084736]"
3,2,1569701374.824753,"[4.681247473629215, 14.829928871431758]","[8.915286834881794, 18.914492845505478, 1.9494658569707246]"
4,1,1569701374.824753,"[7.029813596836125, 5.199786420356169]","[11.370019147675388, 12.053752981576908, 8.318510276227096]"
3,3,1569701374.824753,"[7.178070003853103, 11.897393589399222]","[10.643935641841118, 17.560399561389865, 17.43039294051886]"
4,3,1569701374.824753,"[14.629349301863261, 8.0329217158587]","[0.6250705889724628, 9.440164032333566, 15.870963496454758]"
5,3,1569701374.824753,"[12.765976156590392, 0.5511600123054139]","[6.163510702690161, 19.539250440920995, 10.597658050681185]"
2,3,1569701374.824753,"[13.933167237812953, 15.476244909933436]","[1.679553354364367, 8.16867091011873, 0.41725434352766433]"
4,1,1569701374.824753,"[18.47710410763544, 15.850892687402043]","[18.939108738180444, 15.214098652740123, 13.52435280242895]"
1,3,1569701374.824753,"[18.65906647950119, 10.730651831654932]","[13.905186767489585, 10.667946946083815, 1.1064881543271232]"
5,3,1569701374.824753,"[6.370047717923382, 7.533951056084236]","[9.60713400564768, 5.8497367041785715, 7.946330696295394]"
4,1,1569701374.824753,"[17.496088284491815, 15.265336726726149]","[2.975101589284408, 11.195056411493216, 3.450579523159345]"
1,2,1569701374.824753,"[11.758027703292676, 10.10072503864098]","[17.481456753131955, 11.14965996128884, 11.344849086256259]"
4,3,1569701374.824753,"[1.2504881405203316, 14.387403513030817]","[13.528304911896583, 19.17164607008321, 0.4056475986059427]"
3,2,1569701374.824753,"[7.634476360885822, 13.968456109554054]","[18.37576729254953, 2.169684573807631, 19.247386873519986]"
2,1,1569701374.824753,"[5.31679143817594, 5.614713189986935]","[9.659263422149174, 19.940087893428867, 19.284225656794774]"
1,1,1569701374.824753,"[3.3749369568493437, 16.0572208602253]","[7.196070798611924, 16.757776703855697, 13.24010731706861]"
3,1,1569701374.824753,"[5.722810226578893, 7.186894583329913]","[13.64809946932704, 6.680086197629667, 3.070912252106641]"
4,2,1569701374.824753,"[6.254907938174408, 4.472350629824355]","[15.415062387685674, 6.648566662223095, 2.6278974716897374]"
